Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
4357,CA-2022-104356,2022-10-03,2022-10-04,Same Day,CG-10391,Consumer,Central,Wisconsin,Technology,Phones,508.28,1,0.3,-140.2
4358,CA-2022-104357,2022-07-29,2022-08-02,Second Class,CG-10392,Consumer,South,Florida,Furniture,Furnishings,957.33,14,0.5,-665.05
4359,CA-2021-104358,2021-08-21,2021-08-26,Standard Class,CG-10393,Consumer,South,North Carolina,Furniture,Tables,464.25,2,0.3,-140.52
4360,CA-2021-104359,2021-11-03,2021-11-08,Standard Class,CG-10394,Corporate,East,Virginia,Furniture,Bookcases,217.39,7,0.0,29.12
4361,CA-2023-104360,2023-04-12,2023-04-17,Standard Class,CG-10395,Consumer,West,Nevada,Furniture,Chairs,164.03,4,0.0,7.05
4362,CA-2024-104361,2024-01-07,2024-01-10,Second Class,CG-10396,Consumer,East,New York,Furniture,Furnishings,804.88,14,0.0,63.58
4363,CA-2022-104362,2022-10-19,2022-10-24,Standard Class,CG-10397,Home Office,East,Pennsylvania,Furniture,Tables,130.08,4,0.0,15.39
4364,CA-2022-104363,2022-02-08,2022-02-13,Standard Class,CG-10398,Corporate,South,Georgia,Office Supplies,Envelopes,117.47,9,0.0,24.91
4365,CA-2023-104364,2023-11-22,2023-11-28,Standard Class,CG-10399,Consumer,South,Alabama,Furniture,Furnishings,38.43,4,0.1,-1.53
4366,CA-2024-104365,2024-05-19,2024-05-24,Standard Class,CG-10400,Consumer,Central,Missouri,Technology,Machines,788.03,3,0.0,166.61
4367,CA-2021-104366,2021-01-12,2021-01-16,Second Class,CG-10401,Consumer,West,Colorado,Office Supplies,Labels,6.89,5,0.0,1.52
4368,CA-2024-104367,2024-12-11,2024-12-13,First Class,CG-10402,Consumer,South,North Carolina,Office Supplies,Paper,5.0,14,0.0,1.24
4369,CA-2022-104368,2022-07-21,2022-07-24,Second Class,CG-10403,Consumer,South,Tennessee,Furniture,Furnishings,314.22,9,0.0,38.99
4370,CA-2021-104369,2021-09-01,2021-09-05,Second Class,CG-10404,Home Office,South,North Carolina,Furniture,Chairs,69.43,10,0.3,-20.54
4371,CA-2023-104370,2023-01-08,2023-01-13,Standard Class,CG-10405,Corporate,South,Georgia,Technology,Accessories,306.08,7,0.1,3.79
4372,CA-2021-104371,2021-05-15,2021-05-21,Standard Class,CG-10406,Corporate,Central,Missouri,Office Supplies,Storage,42.95,6,0.1,2.13
4373,CA-2024-104372,2024-12-18,2024-12-24,Standard Class,CG-10407,Consumer,East,Connecticut,Technology,Accessories,585.81,6,0.0,128.61
4374,CA-2023-104373,2023-03-25,2023-03-31,Standard Class,CG-10408,Consumer,South,Alabama,Furniture,Tables,285.96,11,0.0,25.53
4375,CA-2022-104374,2022-10-31,2022-11-05,Standard Class,CG-10409,Consumer,South,Tennessee,Furniture,Chairs,453.46,11,0.0,60.01
4376,CA-2023-104375,2023-06-17,2023-06-19,First Class,CG-10410,Corporate,West,Arizona,Furniture,Chairs,541.96,4,0.2,-117.46
4377,CA-2023-104376,2023-11-10,2023-11-16,Standard Class,CG-10411,Consumer,East,Massachusetts,Technology,Accessories,1157.01,1,0.0,230.72
4378,CA-2022-104377,2022-10-14,2022-10-19,Standard Class,CG-10412,Corporate,South,Florida,Furniture,Furnishings,191.03,5,0.2,-39.74
4379,CA-2024-104378,2024-07-31,2024-08-06,Standard Class,CG-10413,Home Office,East,Pennsylvania,Technology,Phones,84.64,12,0.0,15.55
4380,CA-2023-104379,2023-03-22,2023-03-25,First Class,CG-10414,Corporate,West,Oregon,Office Supplies,Appliances,14.71,14,0.0,3.14
4381,CA-2021-104380,2021-05-29,2021-06-03,Standard Class,CG-10415,Consumer,South,Alabama,Technology,Copiers,5.0,10,0.3,-1.32
4382,CA-2023-104381,2023-05-03,2023-05-09,Standard Class,CG-10416,Home Office,East,Virginia,Office Supplies,Labels,5.0,8,0.0,1.3
4383,CA-2021-104382,2021-11-30,2021-12-02,First Class,CG-10417,Consumer,East,Pennsylvania,Technology,Phones,881.78,14,0.0,160.65
4384,CA-2021-104383,2021-11-21,2021-11-23,First Class,CG-10418,Consumer,East,New Jersey,Office Supplies,Binders,158.43,6,0.0,45.68
4385,CA-2024-104384,2024-03-18,2024-03-21,Second Class,CG-10419,Corporate,Central,Texas,Technology,Accessories,569.51,5,0.2,-91.17
4386,CA-2023-104385,2023-11-17,2023-11-17,Same Day,CG-10420,Consumer,East,Massachusetts,Furniture,Tables,458.67,1,0.0,57.56
4387,CA-2022-104386,2022-04-29,2022-05-05,Standard Class,CG-10421,Consumer,South,North Carolina,Office Supplies,Storage,66.02,12,0.0,14.76
4388,CA-2022-104387,2022-07-26,2022-07-29,Second Class,CG-10422,Corporate,East,Pennsylvania,Office Supplies,Storage,5.0,8,0.0,1.16
4389,CA-2021-104388,2021-02-21,2021-02-27,Standard Class,CG-10423,Consumer,West,Utah,Office Supplies,Labels,99.69,8,0.0,24.89
4390,CA-2024-104389,2024-09-30,2024-10-06,Standard Class,CG-10424,Consumer,East,Pennsylvania,Office Supplies,Storage,52.46,1,0.3,-11.22
4391,CA-2022-104390,2022-06-30,2022-07-06,Standard Class,CG-10425,Corporate,West,California,Furniture,Bookcases,1040.22,11,0.2,-173.53
4392,CA-2024-104391,2024-02-17,2024-02-21,Second Class,CG-10426,Corporate,South,Alabama,Office Supplies,Storage,99.77,6,0.0,24.64
4393,CA-2024-104392,2024-08-26,2024-09-01,Standard Class,CG-10427,Consumer,South,Florida,Office Supplies,Paper,5.0,11,0.0,1.38
4394,CA-2022-104393,2022-01-01,2022-01-04,Second Class,CG-10428,Home Office,Central,Minnesota,Office Supplies,Supplies,102.19,8,0.2,-10.91
4395,CA-2022-104394,2022-11-23,2022-11-27,Second Class,CG-10429,Corporate,West,Colorado,Office Supplies,Supplies,157.58,7,0.1,11.11
4396,CA-2022-104395,2022-04-02,2022-04-04,First Class,CG-10430,Home Office,West,Nevada,Technology,Phones,401.2,5,0.0,63.5
4397,CA-2021-104396,2021-01-21,2021-01-27,Standard Class,CG-10431,Consumer,West,Oregon,Office Supplies,Paper,60.59,12,0.0,14.7
4398,CA-2024-104397,2024-03-02,2024-03-08,Standard Class,CG-10432,Consumer,West,Oregon,Furniture,Tables,558.65,7,0.2,-101.56
4399,CA-2024-104398,2024-11-27,2024-11-30,First Class,CG-10433,Corporate,South,Tennessee,Technology,Accessories,358.45,9,0.2,-20.12
4400,CA-2024-104399,2024-04-26,2024-05-02,Standard Class,CG-10434,Corporate,West,Washington,Office Supplies,Fasteners,75.68,8,0.0,15.09
4401,CA-2022-104400,2022-03-27,2022-04-01,Standard Class,CG-10435,Corporate,West,Colorado,Office Supplies,Binders,5.0,14,0.0,1.34
4402,CA-2022-104401,2022-09-16,2022-09-22,Standard Class,CG-10436,Consumer,Central,Michigan,Office Supplies,Labels,171.9,13,0.2,-4.69
4403,CA-2021-104402,2021-08-23,2021-08-28,Standard Class,CG-10437,Consumer,East,Pennsylvania,Office Supplies,Storage,89.07,4,0.2,-8.45
4404,CA-2022-104403,2022-10-13,2022-10-19,Standard Class,CG-10438,Corporate,East,New Jersey,Office Supplies,Art,34.42,12,0.1,2.8
4405,CA-2021-104404,2021-07-15,2021-07-15,Same Day,CG-10439,Corporate,Central,Minnesota,Office Supplies,Art,35.08,1,0.3,-5.81
4406,CA-2024-104405,2024-05-20,2024-05-23,First Class,CG-10440,Corporate,South,Louisiana,Technology,Phones,1909.56,6,0.3,-577.29
4407,CA-2022-104406,2022-09-07,2022-09-10,Second Class,CG-10441,Consumer,East,New Jersey,Office Supplies,Labels,37.71,8,0.0,11.07
4408,CA-2021-104407,2021-08-18,2021-08-21,Second Class,CG-10442,Consumer,Central,Minnesota,Technology,Phones,5.0,6,0.3,-1.51
4409,CA-2022-104408,2022-07-06,2022-07-12,Standard Class,CG-10443,Consumer,Central,Missouri,Technology,Phones,350.71,2,0.0,55.46
4410,CA-2023-104409,2023-02-23,2023-02-26,First Class,CG-10444,Home Office,Central,Wisconsin,Furniture,Furnishings,322.06,1,0.2,-66.31
4411,CA-2021-104410,2021-01-18,2021-01-21,First Class,CG-10445,Corporate,West,Utah,Technology,Copiers,807.14,3,0.0,118.15
4412,CA-2021-104411,2021-03-03,2021-03-06,First Class,CG-10446,Consumer,East,Massachusetts,Furniture,Furnishings,392.37,14,0.0,51.96
4413,CA-2021-104412,2021-02-04,2021-02-08,Second Class,CG-10447,Consumer,West,Washington,Technology,Machines,474.5,6,0.0,84.21
4414,CA-2022-104413,2022-02-15,2022-02-21,Standard Class,CG-10448,Home Office,Central,Minnesota,Office Supplies,Fasteners,88.7,11,0.0,27.67
4415,CA-2024-104414,2024-08-14,2024-08-19,Standard Class,CG-10449,Consumer,Central,Minnesota,Technology,Copiers,5.0,14,0.1,-0.13
4416,CA-2021-104415,2021-11-20,2021-11-26,Standard Class,CG-10450,Consumer,Central,Michigan,Office Supplies,Storage,27.11,5,0.0,8.13
4417,CA-2021-104416,2021-12-04,2021-12-09,Standard Class,CG-10451,Corporate,Central,Illinois,Furniture,Chairs,681.43,12,0.2,-132.87
4418,CA-2024-104417,2024-08-02,2024-08-08,Standard Class,CG-10452,Consumer,East,Massachusetts,Furniture,Furnishings,336.56,14,0.0,42.09
4419,CA-2021-104418,2021-04-03,2021-04-08,Standard Class,CG-10453,Corporate,South,Georgia,Technology,Copiers,9.7,5,0.4,-4.14
4420,CA-2021-104419,2021-05-19,2021-05-25,Standard Class,CG-10454,Consumer,West,Utah,Office Supplies,Envelopes,5.0,8,0.2,-0.29
4421,CA-2024-104420,2024-09-30,2024-10-06,Standard Class,CG-10455,Consumer,Central,Illinois,Office Supplies,Appliances,67.94,6,0.1,4.29
4422,CA-2024-104421,2024-05-22,2024-05-25,Second Class,CG-10456,Consumer,Central,Ohio,Furniture,Tables,254.08,9,0.1,-24.24
4423,CA-2024-104422,2024-02-08,2024-02-14,Standard Class,CG-10457,Consumer,South,Alabama,Office Supplies,Binders,31.48,9,0.0,6.02
4424,CA-2022-104423,2022-09-17,2022-09-21,Second Class,CG-10458,Consumer,Central,Minnesota,Office Supplies,Binders,90.44,5,0.0,26.29
4425,CA-2024-104424,2024-01-03,2024-01-09,Standard Class,CG-10459,Consumer,Central,Wisconsin,Office Supplies,Labels,89.17,2,0.2,-3.4
4426,CA-2022-104425,2022-11-10,2022-11-16,Standard Class,CG-10460,Home Office,South,Tennessee,Office Supplies,Binders,10.82,14,0.0,3.05
4427,CA-2022-104426,2022-07-17,2022-07-22,Standard Class,CG-10461,Consumer,South,North Carolina,Furniture,Tables,5.0,13,0.0,0.42
4428,CA-2024-104427,2024-07-05,2024-07-10,Standard Class,CG-10462,Consumer,South,Florida,Office Supplies,Art,100.96,5,0.2,-6.06
4429,CA-2022-104428,2022-10-31,2022-11-03,First Class,CG-10463,Corporate,Central,Illinois,Furniture,Furnishings,464.27,5,0.0,25.25
4430,CA-2021-104429,2021-01-07,2021-01-12,Standard Class,CG-10464,Consumer,East,Pennsylvania,Furniture,Chairs,477.26,8,0.0,48.73
4431,CA-2024-104430,2024-07-10,2024-07-13,Second Class,CG-10465,Consumer,Central,Wisconsin,Furniture,Bookcases,69.22,8,0.0,7.85
4432,CA-2024-104431,2024-06-03,2024-06-06,Second Class,CG-10466,Corporate,East,New Jersey,Furniture,Tables,462.39,14,0.2,-88.57
4433,CA-2021-104432,2021-07-29,2021-08-01,Second Class,CG-10467,Corporate,South,Alabama,Office Supplies,Appliances,186.85,2,0.0,47.29
4434,CA-2022-104433,2022-05-29,2022-06-03,Standard Class,CG-10468,Consumer,East,Connecticut,Office Supplies,Envelopes,155.96,13,0.1,16.01
4435,CA-2023-104434,2023-08-27,2023-08-29,First Class,CG-10469,Consumer,Central,Minnesota,Furniture,Bookcases,5.0,7,0.0,0.59
4436,CA-2022-104435,2022-06-09,2022-06-14,Standard Class,CG-10470,Consumer,South,Louisiana,Technology,Accessories,684.55,11,0.0,101.58
4437,CA-2024-104436,2024-04-24,2024-04-30,Standard Class,CG-10471,Consumer,Central,Wisconsin,Furniture,Bookcases,742.18,14,0.2,-133.29
4438,CA-2023-104437,2023-09-30,2023-10-06,Standard Class,CG-10472,Corporate,Central,Wisconsin,Technology,Accessories,5.0,10,0.0,1.05
4439,CA-2024-104438,2024-11-07,2024-11-11,Second Class,CG-10473,Consumer,West,Nevada,Furniture,Chairs,555.25,10,0.0,71.15
4440,CA-2021-104439,2021-12-18,2021-12-22,Second Class,CG-10474,Consumer,East,New Jersey,Office Supplies,Binders,28.57,1,0.0,6.01
4441,CA-2023-104440,2023-09-29,2023-10-05,Standard Class,CG-10475,Consumer,East,Pennsylvania,Furniture,Tables,708.07,9,0.2,-96.66
4442,CA-2022-104441,2022-04-28,2022-04-30,First Class,CG-10476,Home Office,East,New York,Furniture,Furnishings,441.47,3,0.0,47.5
4443,CA-2023-104442,2023-03-19,2023-03-25,Standard Class,CG-10477,Consumer,Central,Texas,Office Supplies,Envelopes,69.13,11,0.3,-13.19
4444,CA-2021-104443,2021-01-21,2021-01-26,Standard Class,CG-10478,Consumer,West,Washington,Technology,Machines,5.0,12,0.5,-2.88
4445,CA-2023-104444,2023-09-19,2023-09-24,Standard Class,CG-10479,Consumer,West,Washington,Furniture,Chairs,323.06,9,0.2,-47.27
4446,CA-2022-104445,2022-09-02,2022-09-05,Second Class,CG-10480,Corporate,East,Massachusetts,Technology,Phones,277.02,8,0.0,51.08
4447,CA-2023-104446,2023-03-25,2023-03-28,First Class,CG-10481,Consumer,South,Florida,Furniture,Bookcases,345.37,5,0.1,-15.39
4448,CA-2023-104447,2023-06-06,2023-06-10,Second Class,CG-10482,Consumer,Central,Missouri,Technology,Accessories,211.68,7,0.0,40.12
4449,CA-2021-104448,2021-03-26,2021-03-29,First Class,CG-10483,Consumer,East,Virginia,Furniture,Bookcases,496.47,5,0.0,45.92
4450,CA-2023-104449,2023-07-26,2023-08-01,Standard Class,CG-10484,Home Office,South,Florida,Office Supplies,Storage,70.05,2,0.0,21.9
4451,CA-2024-104450,2024-10-02,2024-10-07,Standard Class,CG-10485,Corporate,East,New York,Office Supplies,Supplies,15.41,3,0.0,3.78
4452,CA-2021-104451,2021-02-11,2021-02-12,Same Day,CG-10486,Corporate,East,Massachusetts,Technology,Phones,525.73,7,0.1,-13.92
4453,CA-2024-104452,2024-11-08,2024-11-13,Standard Class,CG-10487,Home Office,Central,Wisconsin,Office Supplies,Appliances,187.41,5,0.0,48.76
4454,CA-2024-104453,2024-06-28,2024-07-01,First Class,CG-10488,Home Office,South,Florida,Office Supplies,Storage,74.54,3,0.3,-15.1
4455,CA-2023-104454,2023-10-02,2023-10-08,Standard Class,CG-10489,Corporate,East,Massachusetts,Technology,Phones,81.18,8,0.3,-19.26
4456,CA-2022-104455,2022-09-24,2022-09-30,Standard Class,CG-10490,Consumer,West,Oregon,Furniture,Tables,751.53,10,0.0,67.92
4457,CA-2022-104456,2022-07-21,2022-07-27,Standard Class,CG-10491,Corporate,Central,Michigan,Office Supplies,Binders,5.0,6,0.3,-0.96
4458,CA-2023-104457,2023-05-30,2023-06-05,Standard Class,CG-10492,Corporate,Central,Wisconsin,Technology,Phones,822.68,11,0.3,-182.73
4459,CA-2022-104458,2022-01-13,2022-01-19,Standard Class,CG-10493,Consumer,Central,Minnesota,Office Supplies,Fasteners,5.0,1,0.2,-0.06
4460,CA-2023-104459,2023-05-16,2023-05-21,Standard Class,CG-10494,Consumer,Central,Missouri,Office Supplies,Supplies,31.8,6,0.0,6.82
4461,CA-2023-104460,2023-01-22,2023-01-24,First Class,CG-10495,Consumer,East,New Jersey,Office Supplies,Fasteners,210.1,10,0.2,-9.42
4462,CA-2021-104461,2021-07-04,2021-07-07,First Class,CG-10496,Consumer,Central,Minnesota,Office Supplies,Storage,125.12,9,0.2,-3.21
4463,CA-2023-104462,2023-10-09,2023-10-12,First Class,CG-10497,Home Office,West,Utah,Furniture,Chairs,852.41,11,0.0,63.88
4464,CA-2024-104463,2024-07-26,2024-08-01,Standard Class,CG-10498,Consumer,South,Florida,Office Supplies,Labels,143.21,5,0.1,14.12
4465,CA-2022-104464,2022-04-18,2022-04-23,Standard Class,CG-10499,Home Office,South,Tennessee,Office Supplies,Binders,5.0,10,0.1,0.71
4466,CA-2021-104465,2021-09-13,2021-09-16,First Class,CG-10500,Home Office,East,New York,Technology,Phones,188.02,11,0.0,36.33
4467,CA-2023-104466,2023-01-11,2023-01-16,Standard Class,CG-10501,Home Office,Central,Texas,Office Supplies,Storage,125.51,14,0.1,7.39
4468,CA-2022-104467,2022-10-28,2022-10-31,First Class,CG-10502,Corporate,Central,Minnesota,Office Supplies,Supplies,5.0,5,0.0,1.32
4469,CA-2021-104468,2021-03-01,2021-03-06,Standard Class,CG-10503,Corporate,East,Pennsylvania,Office Supplies,Art,141.39,4,0.0,34.73
4470,CA-2022-104469,2022-10-23,2022-10-28,Standard Class,CG-10504,Consumer,East,Pennsylvania,Office Supplies,Fasteners,67.96,9,0.0,14.21
4471,CA-2022-104470,2022-11-25,2022-11-28,Second Class,CG-10505,Home Office,Central,Ohio,Office Supplies,Supplies,135.26,2,0.5,-65.58
4472,CA-2021-104471,2021-03-27,2021-04-01,Standard Class,CG-10506,Corporate,South,Florida,Technology,Machines,1249.95,6,0.4,-550.68
4473,CA-2024-104472,2024-01-05,2024-01-11,Standard Class,CG-10507,Corporate,East,Massachusetts,Furniture,Chairs,231.16,9,0.1,-11.95
4474,CA-2024-104473,2024-03-09,2024-03-14,Standard Class,CG-10508,Corporate,Central,Illinois,Office Supplies,Envelopes,16.31,4,0.2,0.16
4475,CA-2023-104474,2023-04-02,2023-04-08,Standard Class,CG-10509,Home Office,South,North Carolina,Office Supplies,Binders,58.15,12,0.0,15.48
4476,CA-2021-104475,2021-07-09,2021-07-15,Standard Class,CG-10510,Home Office,East,New Jersey,Office Supplies,Supplies,53.88,6,0.0,15.91
4477,CA-2023-104476,2023-09-04,2023-09-07,First Class,CG-10511,Home Office,South,Louisiana,Office Supplies,Paper,106.62,1,0.0,30.68
4478,CA-2023-104477,2023-08-09,2023-08-14,Standard Class,CG-10512,Corporate,Central,Illinois,Furniture,Furnishings,400.44,9,0.1,-12.2
4479,CA-2021-104478,2021-11-14,2021-11-14,Same Day,CG-10513,Consumer,South,Georgia,Furniture,Furnishings,661.79,6,0.4,-353.58
4480,CA-2021-104479,2021-01-28,2021-02-03,Standard Class,CG-10514,Home Office,East,New Jersey,Office Supplies,Labels,141.07,1,0.3,-28.48
4481,CA-2023-104480,2023-01-06,2023-01-12,Standard Class,CG-10515,Consumer,Central,Missouri,Office Supplies,Labels,5.0,13,0.3,-1.06
4482,CA-2022-104481,2022-08-23,2022-08-29,Standard Class,CG-10516,Consumer,South,Georgia,Technology,Phones,367.47,6,0.0,73.88
4483,CA-2021-104482,2021-08-04,2021-08-09,Standard Class,CG-10517,Consumer,South,Tennessee,Furniture,Bookcases,515.91,4,0.0,36.43
4484,CA-2022-104483,2022-07-30,2022-08-05,Standard Class,CG-10518,Consumer,South,Florida,Office Supplies,Paper,19.46,12,0.1,0.88
4485,CA-2021-104484,2021-12-29,2022-01-02,Second Class,CG-10519,Consumer,Central,Minnesota,Office Supplies,Binders,77.84,12,0.0,21.56
4486,CA-2023-104485,2023-06-12,2023-06-14,First Class,CG-10520,Consumer,South,Georgia,Office Supplies,Appliances,70.14,4,0.0,15.92
4487,CA-2022-104486,2022-04-03,2022-04-09,Standard Class,CG-10521,Corporate,East,Pennsylvania,Furniture,Furnishings,97.74,3,0.0,8.65
4488,CA-2024-104487,2024-04-08,2024-04-13,Standard Class,CG-10522,Home Office,Central,Missouri,Office Supplies,Labels,5.0,3,0.0,1.28
4489,CA-2023-104488,2023-02-15,2023-02-21,Standard Class,CG-10523,Consumer,West,Oregon,Furniture,Tables,7.74,12,0.0,0.66
4490,CA-2021-104489,2021-10-06,2021-10-11,Standard Class,CG-10524,Consumer,South,Georgia,Office Supplies,Supplies,60.16,11,0.1,4.43
4491,CA-2022-104490,2022-01-10,2022-01-15,Standard Class,CG-10525,Consumer,East,Pennsylvania,Office Supplies,Supplies,81.93,13,0.0,22.31
4492,CA-2023-104491,2023-10-28,2023-11-03,Standard Class,CG-10526,Consumer,South,Georgia,Technology,Accessories,89.56,4,0.2,-10.42
4493,CA-2021-104492,2021-03-13,2021-03-17,Second Class,CG-10527,Home Office,West,Washington,Office Supplies,Binders,92.06,10,0.2,-5.02
4494,CA-2022-104493,2022-08-30,2022-09-01,First Class,CG-10528,Home Office,Central,Minnesota,Office Supplies,Storage,154.19,11,0.4,-56.31
4495,CA-2023-104494,2023-11-21,2023-11-23,First Class,CG-10529,Corporate,South,Florida,Furniture,Tables,495.35,12,0.1,-20.27
4496,CA-2023-104495,2023-12-02,2023-12-07,Standard Class,CG-10530,Corporate,South,North Carolina,Furniture,Furnishings,223.49,6,0.0,19.48
4497,CA-2022-104496,2022-12-17,2022-12-21,Second Class,CG-10531,Consumer,South,Florida,Furniture,Bookcases,631.67,7,0.4,-297.41
4498,CA-2022-104497,2022-11-05,2022-11-06,Same Day,CG-10532,Consumer,West,Colorado,Office Supplies,Labels,20.82,6,0.0,3.96
4499,CA-2023-104498,2023-08-26,2023-09-01,Standard Class,CG-10533,Consumer,Central,Wisconsin,Office Supplies,Labels,115.97,2,0.0,26.18
4500,CA-2023-104499,2023-11-03,2023-11-08,Standard Class,CG-10534,Consumer,South,Georgia,Technology,Accessories,641.94,7,0.2,-55.33
4501,CA-2024-104500,2024-11-07,2024-11-11,Second Class,CG-10535,Corporate,South,North Carolina,Office Supplies,Art,24.26,5,0.0,5.25
4502,CA-2023-104501,2023-10-18,2023-10-24,Standard Class,CG-10536,Corporate,Central,Missouri,Furniture,Tables,289.69,2,0.0,22.05
4503,CA-2024-104502,2024-08-08,2024-08-11,Second Class,CG-10537,Consumer,East,Pennsylvania,Office Supplies,Fasteners,110.35,14,0.2,-10.74
4504,CA-2022-104503,2022-12-08,2022-12-08,Same Day,CG-10538,Consumer,East,Massachusetts,Furniture,Bookcases,191.73,3,0.5,-130.17
4505,CA-2024-104504,2024-07-16,2024-07-18,First Class,CG-10539,Corporate,South,North Carolina,Furniture,Furnishings,428.27,4,0.0,43.22
4506,CA-2024-104505,2024-01-08,2024-01-14,Standard Class,CG-10540,Consumer,Central,Wisconsin,Office Supplies,Supplies,124.77,11,0.1,7.25
4507,CA-2024-104506,2024-06-15,2024-06-20,Standard Class,CG-10541,Consumer,Central,Minnesota,Office Supplies,Appliances,135.93,12,0.3,-27.43
4508,CA-2023-104507,2023-11-12,2023-11-18,Standard Class,CG-10542,Home Office,East,New York,Office Supplies,Labels,52.75,5,0.5,-28.96
4509,CA-2022-104508,2022-09-12,2022-09-18,Standard Class,CG-10543,Corporate,Central,Missouri,Furniture,Tables,822.36,8,0.3,-289.79
4510,CA-2024-104509,2024-09-16,2024-09-22,Standard Class,CG-10544,Corporate,East,Pennsylvania,Office Supplies,Labels,50.31,11,0.0,14.5
4511,CA-2024-104510,2024-09-23,2024-09-29,Standard Class,CG-10545,Consumer,South,North Carolina,Office Supplies,Storage,77.25,12,0.5,-36.29
4512,CA-2023-104511,2023-05-24,2023-05-30,Standard Class,CG-10546,Corporate,Central,Ohio,Technology,Copiers,5.0,1,0.1,0.16
4513,CA-2024-104512,2024-08-24,2024-08-30,Standard Class,CG-10547,Home Office,Central,Ohio,Technology,Accessories,5.0,3,0.0,0.77
4514,CA-2022-104513,2022-10-04,2022-10-06,First Class,CG-10548,Home Office,East,New York,Office Supplies,Paper,51.45,13,0.3,-9.6
4515,CA-2023-104514,2023-11-27,2023-11-30,Second Class,CG-10549,Corporate,South,Tennessee,Furniture,Tables,419.92,10,0.0,46.16
4516,CA-2021-104515,2021-09-10,2021-09-16,Standard Class,CG-10550,Corporate,West,Utah,Furniture,Bookcases,112.99,3,0.0,7.77
